timestamp,status_chassis_is_moving,status_chassis_force_protected,status_chassis_impact_protected,status_chassis_is_static,status_chassis_is_unbalanced,status_chassis_speed_x,status_chassis_speed_y,status_chassis_angle_speed,status_chassis_temp_overheat,status_chassis_battery_low,status_chassis_firmware_error
15.59268307685852,0,0,0,0,0,0,0,0,0,0,0
15.807838201522827,0,0,0,0,0,0,0,0,0,0,0
16.004392385482788,0,0,0,0,0,0,0,0,0,0,0
16.217721939086914,0,0,0,0,0,0,0,0,0,0,0
16.402889013290405,0,0,0,0,0,0,0,0,0,0,0
16.637742280960083,0,0,0,0,0,0,0,0,0,0,0
16.834343910217285,0,0,0,0,0,0,0,0,0,0,0
17.037526607513428,0,0,0,0,0,0,0,0,0,0,0
17.23746132850647,0,0,0,0,0,0,0,0,0,0,0
17.437472581863403,0,0,0,0,0,0,0,0,0,0,0
17.644161462783813,0,0,0,0,0,0,0,0,0,0,0
17.84995937347412,0,0,0,0,0,0,0,0,0,0,0
18.07574987411499,0,0,0,0,0,0,0,0,0,0,0
18.276261806488037,0,0,0,0,0,0,0,0,0,0,0
18.475823163986206,0,0,0,0,0,0,0,0,0,0,0
18.676186084747314,0,0,0,0,0,0,0,0,0,0,0
18.876192092895508,0,0,0,0,0,0,0,0,0,0,0
19.07606339454651,0,0,0,0,0,0,0,0,0,0,0
19.27400517463684,0,0,0,0,0,0,0,0,0,0,0
19.464137077331543,0,0,0,0,0,0,0,0,0,0,0
19.667858123779297,0,0,0,0,0,0,0,0,0,0,0
